,Name,Age,Club,League,Tier,Forwards,Midfielders,Center Backs,Att Mid / Wingers,Fullbacks,MF,FW,DF,FB,DM,AM,CB,CM,WM,left,right,Position,Detailed,Side,Per 90 Minutes_npxG+xAG,Standard_SoT/90,Standard_Dist,Expected_np:G-xG,Long_Cmp,Expected_xA,Expected_A-xAG,CrsPA,PrgP,SCA_SCA90,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Blocks_Pass,Blocks_Sh,Int,Clr,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ,Carries_PrgDist,Carries_PrgC,Carries_CPA,Receiving_PrgR,Performance_Fld,Performance_PKwon,Performance_Recov,Aerial Duels_Won,PK_Accuracy,Goals/npxG,Shot_Accuracy,Goals/SoT,Expected:A-xAG,Long_pass_acc,Overall_pass_acc,Aerial_acc,Take-On-Eff,Set-Piece-Eff,PrgP%,Through-Ball%,Switches%,Long-Ball%,Skill_Passes,Attacking_Passes,Attacking_Carries,Tackle_acc,Challenges_acc,PrgC%,Avg-Carry-Prog-Dist,Avg-Pass-Prog-Dist,Defensive-actions,On-the-ball-vertical-position,Off-the-ball-vertical-position,Carries-Succes%
2621,Tymoteusz Puchacz,25,Holstein Kiel,Bundesliga,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,33.69022127052106,12.495537308104248,85.23099308839578,16.385801362495517,94.51416278235926,98.81678020795984,93.51021871638581,99.46217282179994,88.95661527429186,63.32018644675511,96.12764431695948,86.7335962710649,95.73323771961276,10.290426676228039,85.10714285714286,94.80100394406598,83.93689494442452,26.461097167443526,92.21943348870563,91.53818572965221,79.3115812119039,71.60714285714286,91.75331660093224,96.34277518823951,79.56256722839727,97.99211186805307,95.44639655790606,97.20329867335963,88.84904983865185,94.55001792757261,93.07142857142857,26.396848137535816,96.27106489781283,76.73001075654356,,56.66785841973543,91.40401146131805,37.03304597701149,21.413276231263385,9.573699421965317,29.69479353680431,97.00361010830325,28.75318066157761,78.20559389756629,9.299820466786356,27.863554757630162,8.473967684021543,81.54398563734291,98.24309788454644,97.2750089637863,97.05987809250628,16.97841726618705,47.50181028240406,89.51902368987797,94.00574300071789,76.12208258527828,90.89279311581213,54.897739504843926,5.792903692976104,32.30437903804738
2622,Tyrell Malacia,24,Manchester United,Premier League,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,DF,FB,left,29.871520342612417,25.91931453052481,49.39978173881411,37.61204732879168,63.284331301541776,62.244532090354966,28.5048404446038,77.3395482251703,57.58336321262101,38.07816421656508,63.35604159196845,35.17389745428469,42.88275367515239,10.290426676228039,78.42857142857143,81.39117963427752,59.87809250627465,39.476514879885265,69.45141627823593,48.296880602366436,48.79885263535317,70.67857142857143,60.98960200788813,62.67479383291502,42.77518823951237,66.3320186446755,68.59089279311581,71.85371100752958,65.93761204732878,55.5037647902474,45.857142857142854,63.00143266475645,62.746504123341694,26.78379347436357,,37.32570611369324,63.21633237822349,26.652298850574713,38.18700927908637,58.52601156069365,71.7773788150808,66.96750902527076,81.93384223918575,33.3817653468943,31.310592459605026,51.49012567324955,67.57630161579893,48.83303411131059,67.62280387235569,64.61097167443528,68.08892076012908,55.50359712230216,77.9507603186097,60.26561378320172,72.00287150035894,54.43447037701975,62.63893868770168,39.46896304269824,16.328747284576394,54.16367552045944
2623,Tyrick Mitchell,24,Crystal Palace,Premier League,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,31.94147037830121,10.139235987147448,7.930156420516552,50.26891358910004,27.895302975977053,28.14628899247042,66.54714951595554,75.5467909645034,41.23341699533883,47.328791681606305,27.17820007171029,12.083183936894946,22.086769451416277,64.3599856579419,83.53571428571429,84.7615632843313,50.62746504123342,63.24847615632844,69.09286482610254,75.76192183578343,59.770527070634635,65.75,70.95733237719612,43.88669774112585,28.684116170670492,28.32556471853711,17.712441735389028,26.676228038723558,33.30942990319111,43.88669774112585,15.857142857142856,60.35100286532952,58.51559698816781,25.70813911796343,,34.57275652484805,60.136103151862464,46.479885057471265,31.12062812276945,3.395953757225433,30.915619389587075,49.96389891696751,55.39803707742639,27.279331638212863,26.247755834829444,17.666068222621185,7.145421903052064,40.61041292639138,58.47974184295447,41.66367873789889,24.77590534241664,70.10791366906474,85.44532947139754,33.63244795405599,13.99856424982053,79.06642728904846,70.09680889207601,26.695371367061355,14.771904417089065,53.948312993539126
2624,Tyrone Mings,31,Aston Villa,PL2,6,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,DF,CB-FB,left,23.269093504639542,16.993930739021778,8.03928701345944,62.60308354248835,48.54786661885981,5.951954105414127,79.02474005019721,16.816063105055576,11.760487629974902,36.42882753675153,19.433488705629255,15.883829329508783,24.919325923269987,30.22588741484403,5.464285714285714,17.497310864109,2.5457153101470062,7.673001075654357,10.935819290068125,7.20688418788096,83.07637145930441,50.24999999999999,76.33560415919685,2.868411617067049,12.76443169594837,9.32233775546791,32.162065256364286,4.159196844747221,14.342058085335246,6.920043026174256,8.785714285714285,58.918338108882516,25.815704553603442,54.64324130512729,,46.47836968180193,95.23638968481374,71.62356321839081,60.242683797287654,22.109826589595375,67.71992818671454,95.66787003610109,96.80116321337695,36.360334180893574,10.412926391382406,28.043087971274687,78.52782764811491,94.25493716337523,10.218716385801363,7.20688418788096,5.951954105414127,60.28776978417266,84.64880521361331,9.009332376166547,71.46446518305815,96.76840215439856,48.69128719971316,3.803372802296376,7.639391745112238,91.56496769562096
2625,Téji Savanier,32,Montpellier,Ligue 1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,FW-MF,AM-CM,,73.41184867951463,63.94144948232774,24.081484176064023,68.23234134098243,83.61419863750447,77.44711366081033,48.69128719971316,60.4876299749014,69.7024022947293,93.76120473287916,68.41161706704912,57.72678379347437,78.34349229114378,88.49049838651847,48.714285714285715,31.767658659017567,55.611330225887414,56.86626030835424,45.32090354965938,31.80351380423091,36.60810326281821,58.57142857142858,24.632484761563283,53.137325206167084,26.210111150950162,76.12047328791681,43.99426317676586,35.38902832556472,35.64001434205809,32.52061670849767,78.92857142857143,60.17191977077364,57.90605951954105,23.234134098243096,53.42465753424658,72.14873078298176,70.8810888252149,55.67528735632183,11.670235546038544,37.5,16.624775583482947,50.469314079422375,72.73718647764449,93.75227025063568,92.67504488330341,73.68043087971274,99.13824057450628,99.71274685816877,92.54212979562567,72.57081391179634,43.56400143420581,51.22302158273381,16.980448950036205,34.45800430725054,40.55994256999283,78.88689407540394,30.15417712441735,54.395407247936845,66.0028964518465,47.52333094041637
2626,Ulisses Garcia,28,Marseille,Ligue 1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,26.374018558172736,39.52159942877544,91.48781375045472,65.54320544998207,58.40803155252778,75.36751523843671,11.868053065614916,92.54212979562567,77.73395482251702,20.36572248117605,78.02079598422374,4.517748296880603,48.33273574757978,86.08820365722481,33.714285714285715,67.58694872714234,87.37898888490498,67.33596271064897,83.29150233058445,46.32484761563284,59.806382215847975,36.357142857142854,63.96557906059519,81.67802079598422,44.137683757619214,67.83793474363571,72.60666905700968,72.7142344926497,46.97024022947293,87.84510577267838,20.75,26.396848137535816,68.23234134098243,78.37934743635712,,95.67393636038612,54.87106017191977,82.72270114942529,96.18129907209136,40.93208092485549,57.881508078994614,97.40072202166064,38.49509269356597,50.417726116963316,43.698384201077204,6.840215439856373,8.402154398563734,26.247755834829444,72.96522050914305,71.31588382932951,61.74256005736824,6.474820143884892,70.45619116582186,45.405599425699926,34.49389806173726,36.51705565529623,64.21656507708856,50.73555794761392,57.31354091238233,59.76310122038765
2627,Umar Sadiq,27,Real Sociedad,La Liga,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,84.58244111349036,90.28918243484469,39.17788286649691,13.983506633201864,5.0914306202940125,63.96557906059519,78.59447830763715,31.695948368590894,6.418070993187522,44.74722122624596,89.42273216206526,83.50663320186446,86.37504481893151,64.75439225528862,13.428571428571429,7.816421656507709,21.154535675869486,64.03728935102187,8.318393689494442,23.520975259949804,21.2621011115095,3.8928571428571432,28.0387235568304,63.17676586590175,88.45464324130513,86.41089996414485,14.879885263535316,54.10541412692721,86.51846539978487,76.83757619218358,67.85714285714286,99.42693409742121,6.955898171387593,66.90570096808892,12.915851272015654,86.84304612084375,7.199140401146131,93.39080459770115,79.15774446823698,67.55780346820809,10.44883303411131,27.292418772563177,72.88258814976373,10.679258990192517,36.91202872531419,89.19210053859963,43.949730700179536,5.170556552962298,13.553244890641809,13.804230907135173,69.2362854069559,43.81294964028777,20.890658942795078,75.80760947595118,23.510409188801148,5.673249551166966,10.648978128361419,98.85181198421242,95.69152787834902,0.7178750897343862
2628,Umut Bozok,27,Trabzonspor,Süper Lig,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,58.20842255531763,89.46804712602642,57.548199345216446,80.45894585873073,20.509143062029402,58.51559698816781,79.88526353531732,16.17067049121549,14.342058085335246,64.96952312656866,84.0086052348512,84.68985299390462,97.2750089637863,52.16923628540696,9.321428571428571,5.880243814987451,23.77196127644317,75.97705270706346,8.17497310864109,8.318393689494442,3.60344209394048,7.642857142857143,2.47400501972033,64.2524202223019,78.1642165650771,57.79849408390104,14.198637504481892,43.34887056292578,71.28002868411617,76.26389386877017,80.85714285714286,93.26647564469914,34.02653280745787,54.60738615991395,30.528375733855185,94.49410082230962,10.85243553008596,76.65229885057471,71.16345467523197,84.42919075144508,28.366247755834827,11.913357400722022,50.19992729916394,29.78568833999273,32.31597845601436,93.28545780969479,40.754039497307005,20.538599640933572,14.879885263535316,25.600573682323414,55.18106848332736,22.553956834532375,8.580738595220854,44.11342426417803,3.9483129935391243,6.463195691202872,4.266762280387235,86.11410118406889,98.26212889210717,8.86575735821967
2629,Umut Meraş,28,Eyüpspor,Süper Lig,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,7.958600999286223,7.425919314530526,73.48126591487814,43.492291143779134,85.33524560774471,74.68626747938329,14.485478666188598,96.37863033345285,89.20760129078523,14.628899247041952,52.92219433488705,17.389745428468988,63.033345285048405,10.290426676228039,61.32142857142857,92.97239153818573,78.34349229114378,79.02474005019721,88.02438149874507,80.81749731086411,71.81785586231624,87.0,85.08425959125134,81.21190390821083,34.70778056651129,71.4951595553962,82.07242739333094,74.36357117246325,50.30476873431338,83.29150233058445,30.642857142857142,64.72063037249283,88.56220867694515,84.22373610613123,,69.03825527350733,91.22492836676219,32.4712643678161,41.18486795146324,45.73699421965318,56.66068222621185,64.18772563176896,81.1704834605598,41.51834362513622,50.305206463195695,26.714542190305206,22.298025134649908,49.04847396768402,67.47938329150233,90.46253137325206,73.03693079956975,7.014388489208632,54.16364952932658,39.91385498923187,47.128499641062454,85.02692998204668,88.66977411258516,27.48475062791532,16.220130340333093,69.41852117731516
2630,Umut Tohumcu,19,Hoffenheim,Bundesliga,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MF,,,24.16131334760885,31.73866476258479,91.85158239359768,12.58515596988168,43.16959483685909,80.78164216565077,95.80494801003944,54.64324130512729,70.63463607027607,30.36930799569738,7.708856220867695,61.13302258874148,68.87773395482252,93.7970598780925,87.28571428571429,76.33560415919685,83.50663320186446,39.76335604159197,71.4951595553962,77.12441735389028,26.747938329150234,61.67857142857143,62.92577984940839,48.01003944065974,22.588741484403013,34.06238795267121,47.72319827895303,49.7669415561133,36.57224811760488,38.93868770168519,91.78571428571428,26.396848137535816,70.09680889207601,8.963786303334528,79.99021526418787,56.167322130854494,91.189111747851,35.021551724137936,96.32405424696645,74.02456647398844,83.19569120287254,10.68592057761733,2.2537259178480555,73.01126044315292,80.39497307001795,66.14003590664272,23.734290843806104,23.662477558348293,41.37683757619218,74.25600573682324,48.440301183219795,82.91366906474819,34.06951484431571,38.6575735821967,22.39770279971285,39.245960502693,66.22445320903549,37.423753139576604,36.13323678493845,49.46159368269921
2631,Unai García,31,Osasuna,La Liga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,DF,CB,right,11.527480371163454,13.102463405926454,19.752637322662785,72.64252420222303,69.2362854069559,2.5457153101470062,58.910003585514524,20.975259949802798,18.106848332735748,4.553603442093941,7.708856220867695,14.342058085335246,6.722839727500897,25.17031193976336,45.57142857142858,49.910362136966654,19.469343850842595,15.919684474722123,43.02617425600574,18.64467551093582,81.78558623162424,73.46428571428572,77.76980996773037,4.517748296880603,14.700609537468626,12.979562567228397,26.640372893510218,11.258515596988168,10.82825385442811,4.015776263893868,12.678571428571427,26.396848137535816,40.58802438149874,72.35568304051631,,86.48552020021452,89.25501432664757,97.44971264367817,54.74660956459672,39.956647398843934,46.24775583482945,74.11552346570397,94.5110868774991,52.85143479840174,25.52962298025135,6.840215439856373,99.56912028725314,99.46140035906643,37.791323054858374,7.995697382574399,4.804589458587307,85.71942446043165,91.96234612599565,25.0897343862168,81.94544149318018,93.68043087971274,60.3083542488347,12.271259418729818,13.432295438088342,80.72505384063173
2632,Unai López,28,Rayo Vallecano,La Liga,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,MF,CM-DM,,54.032833690221274,69.18957515173152,43.87049836304111,65.86590175690212,77.66224453209036,50.089637863033346,28.54069558981714,60.05736823234135,61.27644316959484,80.20795984223736,46.57583363212621,45.71531014700609,34.16995338831123,74.90139835066331,45.14285714285714,28.89924704195052,51.4521333811402,44.74722122624596,33.775546790964505,35.245607744711364,32.054499820724274,35.92857142857142,15.81211903908211,40.91072068841879,18.42954463965579,46.53997848691287,31.301541771244175,31.767658659017567,35.998565794191464,28.182144137683757,34.714285714285715,53.72492836676218,50.806740767300106,15.095016134815346,,78.19091884161602,44.44842406876791,40.26580459770115,12.633832976445397,69.29190751445087,68.83303411131058,27.472924187725635,73.13704107597238,85.28877588085724,70.23339317773788,39.74865350089767,94.25493716337523,91.95691202872531,74.61455718895662,63.46360702760846,36.71566869845823,59.38848920863309,18.935553946415638,32.1608040201005,19.992821249102658,54.32675044883304,21.692362854069557,46.0351632579835,62.744388124547434,65.07537688442211
2633,Unai Núñez,27,Athletic Club,La Liga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,DF,CB,,31.798715203426127,34.23777222420564,2.0734812659148782,20.509143062029402,71.24417353890283,3.9082108282538544,44.245249193259234,13.696665471495159,27.249910362136966,6.704912154894227,18.42954463965579,11.043384725708139,18.142703477949084,30.15417712441735,41.57142857142857,45.03406238795267,16.34994621728218,7.816421656507709,28.935102187163857,8.497669415561134,79.20401577626389,79.96428571428571,77.30369307995697,3.5855145213338115,15.740408748655433,14.306202940121906,42.739333094299035,6.812477590534241,12.334169953388312,4.230907135173897,20.285714285714285,57.163323782234954,34.38508425959125,65.29221943348871,,7.829817661780479,78.58166189111748,12.464080459770114,48.00142755174875,74.56647398843931,82.44165170556553,83.75451263537906,97.63722282806252,28.586996004358884,30.412926391382406,26.104129263913823,95.15260323159784,94.64991023339317,23.269989243456436,11.330225887414844,7.278594478307637,93.23741007194245,73.42505430847213,10.732232591529074,75.30509691313712,96.19389587073609,59.98565794191466,9.544312881234301,8.182476466328747,86.6116295764537
2634,Urko González,23,Real Sociedad,La Liga,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,,,5.781584582441114,2.034987504462692,63.84139687158967,25.026891358910003,97.49013983506633,42.739333094299035,84.97669415561133,6.023664395840803,94.37074220150592,29.759770527070632,7.708856220867695,78.12836141986375,46.61168877733955,10.290426676228039,93.28571428571428,93.7970598780925,73.32377196127644,2.6712083183936897,90.82108282538545,59.87809250627465,93.29508784510577,96.17857142857143,96.05593402653281,11.832197920401576,28.54069558981714,63.17676586590175,98.81678020795984,92.39870921477232,3.60344209394048,17.353890283255645,94.17857142857143,26.396848137535816,94.69343850842597,86.59017569021155,,1.823382195209153,90.060888252149,1.5625,36.902212705210566,75.9393063583815,90.30520646319569,49.63898916967509,95.74700109051254,10.679258990192517,34.578096947935364,55.978456014362656,59.2100538599641,74.36265709156193,50.87845105772678,89.92470419505199,57.08139117963428,72.76978417266187,72.99058653149892,41.816223977028,99.46159368269922,86.6786355475763,93.11581211903909,7.893792608539648,2.0999275887038378,89.30366116295765
2635,Valentin Atangana Edoa,18,Reims,Ligue 1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MF,,,24.411134903640257,26.56194216351303,88.9050563841397,10.971674435281463,34.42093940480459,37.61204732879168,11.97561850125493,58.37217640731445,78.66618859806383,41.699533883112224,67.33596271064897,88.16780207959842,84.36715668698457,94.7292936536393,96.39285714285715,88.34707780566511,92.11186805306562,91.00035855145214,82.6819648619577,62.13696665471495,74.97310864109,91.82142857142857,73.93330942990319,54.85837217640731,64.4316959483686,68.7701685191825,75.83363212621012,73.64646826819649,64.21656507708856,43.2771602724991,95.42857142857143,26.396848137535816,79.81355324489064,73.4671925421298,,1.823382195209153,92.69340974212035,1.5625,18.272662384011422,52.42052023121387,91.70556552962297,51.80505415162455,11.086877499091239,10.679258990192517,70.08976660682225,42.83662477558348,9.658886894075405,9.910233393177737,46.89852993904625,61.7067049121549,80.74578702043743,92.7338129496403,69.18899348298334,49.784637473079684,59.08111988513999,41.651705565529625,82.86124058802437,34.19447434517402,53.65677045619116,44.72361809045226
